league,season,team,name,nation,pos,age,born,minute_90s,sca,sca_90,passlive_sca,passdead_sca,to_sca,sh_sca,fld_sca,def_sca,gca,gca_90,passlive_gca,passdead_gca,to_gca,sh_gca,fld_gca,def_gca
FRA-Ligue 1,1819,Nantes,Ciprian Tătărușanu,ROU,GK,32,1986,26.6,2,0.08,2,0,0,0,0,0,1,0.04,1,0,0,0,0,0
FRA-Ligue 1,1819,Nantes,Diego Carlos,BRA,DF,25,1993,35.0,32,0.91,25,1,0,4,1,1,2,0.06,1,0,0,1,0,0
FRA-Ligue 1,1819,Nantes,Edgar Ié,GNB,DF,24,1994,8.6,5,0.58,2,0,0,0,2,1,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Nantes,Elie Youan,FRA,FW,19,1999,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Nantes,Emiliano Sala,ARG,FW,27,1990,15.2,39,2.56,31,0,1,0,6,1,4,0.26,3,0,0,0,1,0
FRA-Ligue 1,1819,Nantes,Enock Kwateng,FRA,DF,21,1997,22.7,44,1.94,35,7,1,0,1,0,1,0.04,1,0,0,0,0,0
FRA-Ligue 1,1819,Nantes,Fábio,BRA,"DF,FW",28,1990,14.2,33,2.33,25,3,1,0,1,3,4,0.28,4,0,0,0,0,0
FRA-Ligue 1,1819,Nantes,Gabriel Boschilia,BRA,"FW,MF",22,1996,14.7,51,3.48,34,8,0,5,3,1,6,0.41,4,0,0,2,0,0
FRA-Ligue 1,1819,Nantes,Imran Louza,MAR,MF,19,1999,1.0,1,1.02,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Nantes,Kalifa Coulibaly,MLI,FW,26,1991,19.5,46,2.36,32,0,7,1,5,1,4,0.21,2,0,1,0,1,0
FRA-Ligue 1,1819,Nantes,Kara Mbodji,SEN,DF,28,1989,5.6,4,0.71,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Nantes,Koffi Djidji,CIV,DF,25,1992,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Nantes,Lucas Evangelista,BRA,"FW,MF",23,1995,8.0,18,2.25,12,0,0,0,5,1,1,0.12,1,0,0,0,0,0
FRA-Ligue 1,1819,Nantes,Lucas Lima,BRA,"DF,FW",26,1991,27.7,96,3.46,58,29,1,1,6,1,7,0.25,4,2,0,1,0,0
FRA-Ligue 1,1819,Nantes,Matt Miazga,USA,DF,23,1995,8.0,1,0.12,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Nantes,Maxime Dupé,FRA,GK,25,1993,10.4,2,0.19,0,2,0,0,0,0,1,0.1,0,1,0,0,0,0
FRA-Ligue 1,1819,Nantes,Nicolas Pallois,FRA,DF,30,1987,24.0,21,0.87,18,0,0,1,1,1,3,0.12,3,0,0,0,0,0
FRA-Ligue 1,1819,Nantes,Randal Kolo Muani,FRA,FW,19,1998,1.4,1,0.74,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Nantes,Rene Krhin,SVN,MF,28,1990,11.7,15,1.28,9,0,0,3,2,1,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Nantes,Samuel Moutoussamy,COD,"MF,FW",21,1996,18.3,46,2.51,37,1,1,4,2,1,4,0.22,3,0,0,1,0,0
FRA-Ligue 1,1819,Nantes,Thomas Basila,FRA,DF,19,1999,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Nantes,Valentin Eysseric,FRA,"MF,FW",26,1992,2.3,14,6.03,3,5,1,2,3,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Nantes,Valentin Rongier,FRA,MF,23,1994,35.8,175,4.88,116,39,5,8,6,1,12,0.33,8,2,1,1,0,0
FRA-Ligue 1,1819,Nice,Adrien Tameze,CMR,MF,24,1994,32.7,60,1.84,51,1,3,1,2,2,3,0.09,2,0,0,0,1,0
FRA-Ligue 1,1819,Nice,Allan Saint-Maximin,FRA,FW,21,1997,32.2,139,4.31,72,7,40,8,12,0,11,0.34,5,0,4,0,2,0
FRA-Ligue 1,1819,Nice,Andy Pelmard,FRA,DF,18,2000,3.1,2,0.65,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Nice,Assil Jaziri,TUN,FW,18,1999,0.4,1,2.43,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Nice,Bassem Srarfi,TUN,"FW,MF",21,1997,9.1,21,2.31,14,2,1,0,3,1,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Nice,Christophe Hérelle,MTQ,DF,25,1992,32.6,17,0.52,12,0,1,2,0,2,2,0.06,1,0,0,1,0,0
FRA-Ligue 1,1819,Nice,Christophe Jallet,FRA,DF,34,1983,9.8,11,1.12,10,0,0,1,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Nice,Danilo Barbosa,BRA,MF,22,1996,17.2,41,2.38,23,0,5,4,7,2,1,0.06,0,0,0,0,1,0
FRA-Ligue 1,1819,Nice,Dante,BRA,DF,34,1983,35.8,21,0.59,17,0,0,3,0,1,1,0.03,1,0,0,0,0,0
FRA-Ligue 1,1819,Nice,Eddy Sylvestre,FRA,"FW,MF",18,1999,3.0,6,2.03,5,0,1,0,0,0,1,0.34,1,0,0,0,0,0
FRA-Ligue 1,1819,Nice,Ignatius Ganago,CMR,FW,19,1999,11.5,30,2.61,17,0,6,4,3,0,2,0.17,1,0,0,0,1,0
FRA-Ligue 1,1819,Nice,Ihsan Sacko,FRA,FW,21,1997,4.9,13,2.65,9,0,1,1,2,0,3,0.61,1,0,0,1,1,0
FRA-Ligue 1,1819,Nice,Jean-Victor Makengo,FRA,"MF,FW",20,1998,11.4,30,2.62,23,0,2,3,1,1,1,0.09,1,0,0,0,0,0
FRA-Ligue 1,1819,Nice,Malang Sarr,FRA,DF,19,1999,33.3,18,0.54,17,0,0,1,0,0,2,0.06,2,0,0,0,0,0
FRA-Ligue 1,1819,Nice,Mario Balotelli,ITA,FW,27,1990,8.4,16,1.91,13,0,0,0,3,0,2,0.24,2,0,0,0,0,0
FRA-Ligue 1,1819,Nice,Maxime Pélican,FRA,"FW,MF",20,1998,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Nice,Mickaël Le Bihan,FRA,FW,28,1990,2.3,3,1.33,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Nice,Mohamed Lamine Diaby,FRA,FW,17,2001,1.8,4,2.22,3,0,1,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Nice,Myziane Maolida,COM,FW,19,1999,10.6,31,2.93,24,0,4,2,1,0,3,0.28,3,0,0,0,0,0
FRA-Ligue 1,1819,Nice,Olivier Boscagli,FRA,DF,20,1997,9.6,22,2.29,18,3,0,0,0,1,1,0.1,1,0,0,0,0,0
FRA-Ligue 1,1819,Nice,Patrick Burner,MTQ,DF,22,1996,15.0,14,0.93,8,3,1,0,2,0,1,0.07,0,0,0,0,1,0
FRA-Ligue 1,1819,Nice,Paul Wade,FRA,MF,18,2000,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Nice,Pedro Brazão,POR,"MF,FW",15,2002,0.2,1,6.43,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Nice,Pierre Lees-Melou,FRA,MF,25,1993,26.6,74,2.78,50,11,1,6,5,1,3,0.11,2,1,0,0,0,0
FRA-Ligue 1,1819,Nice,Racine Coly,SEN,"DF,MF",22,1995,5.6,6,1.07,3,2,1,0,0,0,2,0.36,2,0,0,0,0,0
FRA-Ligue 1,1819,Nice,Rémi Walter,FRA,MF,23,1995,9.3,25,2.7,18,2,0,1,2,2,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Nice,Walter Benítez,ARG,GK,25,1993,35.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Nice,Wylan Cyprien,FRA,MF,23,1995,26.2,109,4.16,56,42,0,4,6,1,6,0.23,4,2,0,0,0,0
FRA-Ligue 1,1819,Nice,Yoan Cardinale,FRA,GK,24,1994,3.0,1,0.33,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Nice,Youcef Atal,ALG,"DF,FW",22,1996,25.1,76,3.02,43,3,14,3,12,1,2,0.08,1,0,0,1,0,0
FRA-Ligue 1,1819,Nîmes,Anthony Briançon,FRA,DF,23,1994,32.5,21,0.65,17,1,0,3,0,0,3,0.09,3,0,0,0,0,0
FRA-Ligue 1,1819,Nîmes,Antonin Bobichon,FRA,MF,22,1995,23.9,65,2.72,43,10,3,7,1,1,4,0.17,0,2,0,1,1,0
FRA-Ligue 1,1819,Nîmes,Baptiste Guillaume,BEL,FW,23,1995,13.1,23,1.75,14,0,1,2,5,1,1,0.08,1,0,0,0,0,0
FRA-Ligue 1,1819,Nîmes,Clément Depres,FRA,FW,23,1994,4.9,15,3.06,11,0,0,4,0,0,3,0.61,1,0,0,2,0,0
FRA-Ligue 1,1819,Nîmes,Denis Bouanga,GAB,"MF,FW",23,1994,29.3,75,2.56,48,2,14,7,3,1,8,0.27,4,0,0,0,3,1
FRA-Ligue 1,1819,Nîmes,Faitout Maouassa,FRA,DF,20,1998,23.7,39,1.64,25,2,4,2,6,0,4,0.17,1,0,1,0,2,0
FRA-Ligue 1,1819,Nîmes,Florian Miguel,FRA,DF,21,1996,12.4,18,1.45,14,3,1,0,0,0,3,0.24,3,0,0,0,0,0
FRA-Ligue 1,1819,Nîmes,Féthi Harek,ALG,DF,35,1982,2.0,1,0.51,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Nîmes,Gaëtan Paquiez,FRA,DF,24,1994,14.8,32,2.17,24,5,0,0,2,1,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Nîmes,Hervé Lybohy,NIG,DF,35,1983,16.4,5,0.3,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Nîmes,Jordan Ferri,FRA,MF,26,1992,20.8,64,3.07,56,0,3,2,2,1,7,0.34,4,0,0,2,1,0
FRA-Ligue 1,1819,Nîmes,Loïck Landre,FRA,DF,26,1992,17.7,8,0.45,7,0,0,0,0,1,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Nîmes,Mustapha Diallo,SEN,MF,32,1986,5.1,2,0.4,2,0,0,0,0,0,1,0.2,1,0,0,0,0,0
FRA-Ligue 1,1819,Nîmes,Paul Bernardoni,FRA,GK,21,1997,38.0,6,0.16,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Nîmes,Pierrick Valdivia,FRA,MF,30,1988,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Nîmes,Rachid Alioui,MAR,FW,26,1992,13.9,41,2.95,29,1,2,7,1,1,1,0.07,1,0,0,0,0,0
FRA-Ligue 1,1819,Nîmes,Renaud Ripart,FRA,"FW,DF",25,1993,33.4,75,2.25,55,0,3,7,9,1,8,0.24,5,0,1,2,0,0
FRA-Ligue 1,1819,Nîmes,Sada Thioub,SEN,"MF,FW",23,1995,27.5,101,3.67,70,0,19,4,6,2,12,0.44,5,0,6,1,0,0
FRA-Ligue 1,1819,Nîmes,Sofiane Alakouch,MAR,DF,20,1998,21.1,56,2.66,37,6,7,0,6,0,5,0.24,4,0,0,0,1,0
FRA-Ligue 1,1819,Nîmes,Theo Valls,FRA,MF,22,1995,19.7,48,2.44,41,1,0,4,2,0,2,0.1,0,0,0,1,1,0
FRA-Ligue 1,1819,Nîmes,Théo Sainte-Luce,FRA,MF,19,1998,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Nîmes,Téji Savanier,FRA,MF,26,1991,31.8,156,4.9,71,64,7,5,6,3,21,0.66,9,10,2,0,0,0
FRA-Ligue 1,1819,Nîmes,Umut Bozok,TUR,FW,21,1996,13.7,35,2.55,18,0,2,3,12,0,6,0.44,4,0,1,0,1,0
FRA-Ligue 1,1819,Paris S-G,Adrien Rabiot,FRA,MF,23,1995,11.8,28,2.37,24,2,1,1,0,0,10,0.85,8,1,0,1,0,0
FRA-Ligue 1,1819,Paris S-G,Alphonse Areola,FRA,GK,25,1993,21.0,3,0.14,2,1,0,0,0,0,1,0.05,1,0,0,0,0,0
FRA-Ligue 1,1819,Paris S-G,Antoine Bernede,FRA,MF,19,1999,1.9,3,1.6,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Paris S-G,Christopher Nkunku,FRA,"MF,FW",20,1997,12.8,37,2.88,32,0,0,0,3,2,6,0.47,4,0,0,0,1,1
FRA-Ligue 1,1819,Paris S-G,Colin Dagba,FRA,"DF,MF",19,1998,10.2,21,2.06,18,2,0,0,0,1,3,0.29,3,0,0,0,0,0
FRA-Ligue 1,1819,Paris S-G,Dani Alves,BRA,"MF,DF",35,1983,18.0,60,3.33,54,2,0,1,2,1,11,0.61,10,0,0,0,0,1
FRA-Ligue 1,1819,Paris S-G,Edinson Cavani,URU,FW,31,1987,18.6,35,1.89,22,0,3,3,6,1,10,0.54,4,0,2,2,2,0
FRA-Ligue 1,1819,Paris S-G,Eric Maxim Choupo-Moting,CMR,FW,29,1989,8.9,29,3.25,21,1,4,2,0,1,2,0.22,2,0,0,0,0,0
FRA-Ligue 1,1819,Paris S-G,Gianluigi Buffon,ITA,GK,40,1978,17.0,1,0.06,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Paris S-G,Giovani Lo Celso,ARG,MF,22,1996,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Paris S-G,Juan Bernat,ESP,"DF,MF",25,1993,20.4,46,2.25,41,4,0,0,1,0,4,0.2,4,0,0,0,0,0
FRA-Ligue 1,1819,Paris S-G,Julian Draxler,GER,"MF,FW",24,1993,22.7,92,4.05,70,9,7,5,1,0,15,0.66,14,1,0,0,0,0
FRA-Ligue 1,1819,Paris S-G,Kylian Mbappé,FRA,FW,19,1998,26.0,121,4.65,80,1,17,8,15,0,23,0.88,15,0,2,2,4,0
FRA-Ligue 1,1819,Paris S-G,Kévin Rimane,GUF,MF,27,1991,0.1,1,18.0,1,0,0,0,0,0,1,18.0,1,0,0,0,0,0
FRA-Ligue 1,1819,Paris S-G,Lassana Diarra,FRA,MF,33,1985,1.8,3,1.7,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Paris S-G,Layvin Kurzawa,FRA,"DF,MF",25,1992,11.2,21,1.87,17,0,0,2,1,1,2,0.18,2,0,0,0,0,0
FRA-Ligue 1,1819,Paris S-G,Leandro Paredes,ARG,MF,24,1994,13.9,34,2.45,23,9,0,0,1,1,3,0.22,3,0,0,0,0,0
FRA-Ligue 1,1819,Paris S-G,Loïc Mbe Soh,FRA,DF,17,2001,2.0,1,0.5,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Paris S-G,Marco Verratti,ITA,MF,25,1992,20.9,84,4.02,76,2,3,0,2,1,7,0.34,6,1,0,0,0,0
FRA-Ligue 1,1819,Paris S-G,Marquinhos,BRA,"DF,MF",24,1994,29.9,26,0.87,20,0,0,1,2,3,2,0.07,2,0,0,0,0,0
FRA-Ligue 1,1819,Paris S-G,Metehan Güçlü,TUR,MF,19,1999,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Paris S-G,Moussa Diaby,FRA,"MF,DF",19,1999,12.7,34,2.68,27,1,6,0,0,0,10,0.79,8,0,2,0,0,0
FRA-Ligue 1,1819,Paris S-G,Neymar,BRA,"MF,FW",26,1992,16.0,103,6.44,59,15,15,6,8,0,24,1.5,15,0,4,3,2,0
FRA-Ligue 1,1819,Paris S-G,Presnel Kimpembe,FRA,DF,22,1995,22.3,19,0.85,13,2,0,1,1,2,6,0.27,4,0,0,1,0,1
FRA-Ligue 1,1819,Paris S-G,Stanley N'Soki,FRA,DF,19,1999,7.8,6,0.77,5,0,0,0,0,1,1,0.13,1,0,0,0,0,0
FRA-Ligue 1,1819,Paris S-G,Thiago Silva,BRA,DF,33,1984,23.1,26,1.13,23,0,0,1,1,1,3,0.13,3,0,0,0,0,0
FRA-Ligue 1,1819,Paris S-G,Thilo Kehrer,GER,DF,21,1996,21.1,20,0.95,16,1,0,1,1,1,3,0.14,3,0,0,0,0,0
FRA-Ligue 1,1819,Paris S-G,Thomas Meunier,BEL,DF,26,1991,17.9,39,2.18,33,0,1,4,1,0,8,0.45,6,0,0,1,1,0
FRA-Ligue 1,1819,Paris S-G,Timothy Weah,USA,FW,18,2000,0.6,1,1.67,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Paris S-G,Ángel Di María,ARG,"FW,MF",30,1988,25.8,103,3.99,69,15,9,6,4,0,26,1.01,15,4,4,2,1,0
FRA-Ligue 1,1819,Reims,Alaixys Romao,TOG,MF,34,1984,35.1,34,0.97,29,0,1,2,2,0,5,0.14,4,0,0,1,0,0
FRA-Ligue 1,1819,Reims,Aly Ndom,FRA,MF,22,1996,4.0,6,1.49,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Reims,Arber Zeneli,KVX,FW,23,1995,9.0,50,5.56,33,3,11,2,1,0,6,0.67,4,0,2,0,0,0
FRA-Ligue 1,1819,Reims,Axel Disasi,FRA,DF,20,1998,1.8,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Reims,Baba Rahman,GHA,DF,24,1994,10.7,12,1.12,9,2,0,0,1,0,1,0.09,1,0,0,0,0,0
FRA-Ligue 1,1819,Reims,Björn Engels,BEL,DF,23,1994,33.0,26,0.79,23,0,0,2,1,0,2,0.06,2,0,0,0,0,0
FRA-Ligue 1,1819,Reims,Boulaye Dia,SEN,FW,21,1996,8.3,24,2.89,11,0,8,2,3,0,3,0.36,0,0,1,1,1,0
FRA-Ligue 1,1819,Reims,Edouard Mendy,SEN,GK,26,1992,38.0,3,0.08,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Reims,Ghislain Konan,CIV,DF,22,1995,20.0,42,2.1,31,6,3,0,1,1,5,0.25,4,1,0,0,0,0
FRA-Ligue 1,1819,Reims,Grejohn Kyei,FRA,FW,22,1995,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Reims,Hassane Kamara,CIV,"DF,FW",24,1994,10.3,14,1.36,12,0,1,1,0,0,2,0.19,2,0,0,0,0,0
FRA-Ligue 1,1819,Reims,Marvin Martin,FRA,MF,30,1988,6.9,22,3.18,14,6,0,1,1,0,2,0.29,1,1,0,0,0,0
FRA-Ligue 1,1819,Reims,Mathieu Cafaro,FRA,"FW,MF",21,1997,23.3,75,3.22,36,19,8,9,1,2,7,0.3,4,0,1,1,0,1
FRA-Ligue 1,1819,Reims,Moreto Cassamã,GNB,MF,20,1998,0.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Reims,Moussa Doumbia,MLI,"FW,MF",23,1994,17.8,61,3.43,39,0,9,1,12,0,8,0.45,4,0,2,0,2,0
FRA-Ligue 1,1819,Reims,Nolan Mbemba,CGO,"MF,DF",23,1995,4.0,8,2.02,7,0,0,1,0,0,1,0.25,1,0,0,0,0,0
FRA-Ligue 1,1819,Reims,Pablo Chavarría,ARG,FW,30,1988,21.9,34,1.55,27,0,0,4,3,0,5,0.23,5,0,0,0,0,0
FRA-Ligue 1,1819,Reims,Remi Oudin,FRA,"FW,MF",21,1996,29.0,56,1.93,42,1,3,8,1,1,6,0.21,5,0,1,0,0,0
FRA-Ligue 1,1819,Reims,Romain Métanire,MAD,DF,28,1990,3.5,3,0.86,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Reims,Sheyi Ojo,ENG,"FW,MF",21,1997,5.2,14,2.69,5,1,1,3,4,0,3,0.58,1,0,0,1,1,0
FRA-Ligue 1,1819,Reims,Suk Hyun-jun,KOR,FW,27,1991,8.8,10,1.13,8,0,1,0,0,1,1,0.11,0,0,1,0,0,0
FRA-Ligue 1,1819,Reims,Thomas Foket,BEL,DF,23,1994,32.0,40,1.25,34,5,0,0,1,0,1,0.03,0,1,0,0,0,0
FRA-Ligue 1,1819,Reims,Thomas Fontaine,MAD,"DF,MF",27,1991,4.7,3,0.64,3,0,0,0,0,0,1,0.21,1,0,0,0,0,0
FRA-Ligue 1,1819,Reims,Tristan Dingomé,CMR,MF,27,1991,14.9,48,3.21,44,0,0,0,1,3,6,0.4,6,0,0,0,0,0
FRA-Ligue 1,1819,Reims,Virgile Pinson,FRA,MF,22,1996,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Reims,Xavier Chavalerin,FRA,MF,27,1991,36.0,79,2.19,53,22,1,1,0,2,3,0.08,2,1,0,0,0,0
FRA-Ligue 1,1819,Reims,Yunis Abdelhamid,MAR,DF,30,1987,38.0,25,0.66,17,1,3,4,0,0,2,0.05,2,0,0,0,0,0
FRA-Ligue 1,1819,Rennes,Abdoulaye Diallo,SEN,GK,26,1992,5.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Rennes,Adrien Hunou,FRA,"FW,MF",24,1994,13.8,21,1.53,14,0,0,2,5,0,2,0.15,2,0,0,0,0,0
FRA-Ligue 1,1819,Rennes,Armand Lauriente,FRA,MF,19,1998,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Rennes,Benjamin André,FRA,MF,27,1990,27.7,67,2.42,50,1,4,1,7,4,6,0.22,4,0,1,0,1,0
FRA-Ligue 1,1819,Rennes,Benjamin Bourigeaud,FRA,"MF,FW",24,1994,26.9,69,2.56,48,13,0,3,2,3,11,0.41,6,2,0,3,0,0
FRA-Ligue 1,1819,Rennes,Clément Grenier,FRA,MF,27,1991,29.6,108,3.64,70,20,3,5,8,2,11,0.37,5,2,1,2,1,0
FRA-Ligue 1,1819,Rennes,Damien Da Silva,FRA,DF,30,1988,31.9,20,0.63,20,0,0,0,0,0,3,0.09,3,0,0,0,0,0
FRA-Ligue 1,1819,Rennes,Denis-Will Poha,FRA,MF,21,1997,0.3,1,3.1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Rennes,Diafra Sakho,SEN,FW,28,1989,1.6,2,1.25,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Rennes,Eduardo Camavinga,FRA,MF,15,2002,4.0,9,2.23,5,0,0,0,3,1,1,0.25,0,0,0,0,1,0
FRA-Ligue 1,1819,Rennes,Gerzino Nyamsi,FRA,DF,21,1997,6.0,2,0.33,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Rennes,Hamari Traoré,MLI,DF,26,1992,33.0,72,2.18,56,3,8,4,0,1,5,0.15,4,0,1,0,0,0
FRA-Ligue 1,1819,Rennes,Hatem Ben Arfa,FRA,"FW,MF",31,1987,22.6,104,4.6,59,11,16,5,13,0,5,0.22,3,2,0,0,0,0
FRA-Ligue 1,1819,Rennes,Ismaila Sarr,SEN,"FW,MF",20,1998,31.0,113,3.65,63,0,15,10,22,3,18,0.58,10,0,4,1,3,0
FRA-Ligue 1,1819,Rennes,Jakob Johansson,SWE,MF,28,1990,7.9,10,1.26,9,0,0,0,0,1,1,0.13,1,0,0,0,0,0
FRA-Ligue 1,1819,Rennes,James Lea Siliki,CMR,"MF,FW",22,1996,13.6,43,3.17,26,2,5,4,5,1,5,0.37,4,0,1,0,0,0
FRA-Ligue 1,1819,Rennes,Jordan Pefok,USA,FW,22,1996,6.8,8,1.18,5,0,0,1,2,0,1,0.15,1,0,0,0,0,0
FRA-Ligue 1,1819,Rennes,Jérémy Gélin,FRA,"DF,MF",21,1997,14.2,18,1.27,15,0,1,0,1,1,2,0.14,2,0,0,0,0,0
FRA-Ligue 1,1819,Rennes,Ludovic Baal,GUF,DF,32,1986,1.4,1,0.71,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Rennes,M'Baye Niang,SEN,"FW,MF",23,1994,19.9,40,2.01,28,0,3,1,7,1,8,0.4,4,0,0,1,3,0
FRA-Ligue 1,1819,Rennes,Mehdi Zeffane,ALG,"DF,MF",26,1992,13.5,20,1.48,18,2,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Rennes,Mexer,MOZ,DF,29,1988,27.4,15,0.55,13,0,0,1,1,0,2,0.07,0,0,0,1,1,0
FRA-Ligue 1,1819,Rennes,Nicolas Janvier,FRA,MF,19,1998,0.0,1,30.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Rennes,Ramy Bensebaini,ALG,DF,23,1995,23.9,35,1.46,24,2,1,0,7,1,2,0.08,2,0,0,0,0,0
FRA-Ligue 1,1819,Rennes,Romain Del Castillo,FRA,"MF,FW",22,1996,14.9,53,3.55,34,5,6,5,3,0,6,0.4,4,1,0,1,0,0
FRA-Ligue 1,1819,Rennes,Sacha Boey,FRA,DF,17,2000,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Rennes,Souleyman Doumbia,CIV,DF,21,1996,6.7,3,0.45,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Rennes,Tomáš Koubek,CZE,GK,25,1992,32.5,2,0.06,0,2,0,0,0,0,1,0.03,0,1,0,0,0,0
FRA-Ligue 1,1819,Saint-Étienne,Arnaud Nordin,FRA,"FW,MF",20,1998,11.7,31,2.66,19,1,5,4,2,0,4,0.34,3,0,0,1,0,0
FRA-Ligue 1,1819,Saint-Étienne,Assane Dioussé,SEN,MF,20,1997,2.4,2,0.83,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Saint-Étienne,Charles Abi,FRA,"DF,FW",18,2000,0.4,2,5.63,0,0,1,0,1,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Saint-Étienne,Gabriel Silva,BRA,DF,27,1991,15.9,20,1.26,13,2,3,0,2,0,4,0.25,3,0,1,0,0,0
FRA-Ligue 1,1819,Saint-Étienne,Jessy Moulin,FRA,GK,32,1986,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Saint-Étienne,Kenny Rocha Santos,CPV,MF,18,2000,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
FRA-Ligue 1,1819,Saint-Étienne,Kévin Monnet-Paquet,FRA,"DF,MF",29,1988,16.5,30,1.82,24,0,2,2,0,2,3,0.18,2,0,0,1,0,0
FRA-Ligue 1,1819,Saint-Étienne,Lamine Ghezali,FRA,"FW,MF",19,1999,0.5,1,2.05,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
